#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD14A-ACY1	OPLAH	9606.ENSP00000490744	9606.ENSP00000480476	0.057	0	0	0	0	0	0.384	0.246	0.523
NGF	AIF1	9606.ENSP00000358525	9606.ENSP00000365227	0	0	0	0	0.055	0	0	0.511	0.518
NGF	SQSTM1	9606.ENSP00000358525	9606.ENSP00000374455	0	0	0	0	0	0	0.500	0.200	0.582
NGF	BMP2	9606.ENSP00000358525	9606.ENSP00000368104	0	0	0	0	0.051	0	0	0.608	0.612
NGF	TNF	9606.ENSP00000358525	9606.ENSP00000398698	0	0	0	0	0	0	0	0.714	0.714
NGF	TEK	9606.ENSP00000358525	9606.ENSP00000369375	0	0	0	0	0.062	0	0.650	0.285	0.744
NHLRC1	SH2D1A	9606.ENSP00000345464	9606.ENSP00000360181	0	0	0	0	0	0	0	0.437	0.437
NIT1	OPLAH	9606.ENSP00000356988	9606.ENSP00000480476	0.057	0	0	0	0.061	0	0.429	0.074	0.469
NLGN2	LRRTM2	9606.ENSP00000305288	9606.ENSP00000274711	0	0	0	0	0	0.045	0	0.648	0.650
NLGN2	GRID2	9606.ENSP00000305288	9606.ENSP00000282020	0	0	0	0	0.072	0	0	0.410	0.429
NLGN2	SYDE1	9606.ENSP00000305288	9606.ENSP00000341489	0	0	0	0	0.143	0	0	0.416	0.478
NLGN2	LRRC4B	9606.ENSP00000305288	9606.ENSP00000498662	0	0	0	0	0.187	0.045	0	0.537	0.609
NLK	AXIN1	9606.ENSP00000384625	9606.ENSP00000262320	0	0	0	0	0.067	0.079	0	0.491	0.524
NLK	FOXO1	9606.ENSP00000384625	9606.ENSP00000368880	0	0	0	0	0	0.292	0.900	0.534	0.964
NLRP6	TNF	9606.ENSP00000309767	9606.ENSP00000398698	0	0	0	0	0.092	0	0	0.439	0.469
NMI	IFIT3	9606.ENSP00000243346	9606.ENSP00000360876	0	0	0	0	0.345	0	0	0.155	0.423
NOBOX	ZP1	9606.ENSP00000419457	9606.ENSP00000278853	0	0	0	0	0.113	0.068	0	0.658	0.693
NOBOX	SEBOX	9606.ENSP00000419457	9606.ENSP00000444503	0	0	0	0	0.068	0	0	0.418	0.434
NOBOX	ZP4	9606.ENSP00000419457	9606.ENSP00000482304	0	0	0	0	0.147	0.068	0	0.620	0.672
NOBOX	CCDC169-SOHLH2	9606.ENSP00000419457	9606.ENSP00000421868	0	0	0	0	0	0	0	0.746	0.746
NPFF	NPVF	9606.ENSP00000267017	9606.ENSP00000222674	0	0	0	0	0	0	0	0.835	0.835
NPPB	FGF23	9606.ENSP00000365651	9606.ENSP00000237837	0	0	0	0	0.053	0	0	0.404	0.411
NPPB	LGALS3	9606.ENSP00000365651	9606.ENSP00000254301	0	0	0	0	0	0	0	0.576	0.576
NPPB	NPR3	9606.ENSP00000365651	9606.ENSP00000265074	0	0	0	0	0	0.977	0	0.986	0.999
NPPB	DPP4	9606.ENSP00000365651	9606.ENSP00000353731	0	0	0	0	0	0	0	0.402	0.402
NPPB	ATP2A2	9606.ENSP00000365651	9606.ENSP00000440045	0	0	0	0	0.087	0	0	0.498	0.522
NPPB	TNF	9606.ENSP00000365651	9606.ENSP00000398698	0	0	0	0	0.042	0	0	0.576	0.576
NPR3	GUCA1A	9606.ENSP00000265074	9606.ENSP00000053469	0	0	0	0	0.057	0.091	0	0.382	0.424
NPR3	LIN28B	9606.ENSP00000265074	9606.ENSP00000344401	0	0	0	0	0	0	0	0.638	0.638
NPR3	NPPB	9606.ENSP00000265074	9606.ENSP00000365651	0	0	0	0	0	0.977	0	0.986	0.999
NPVF	APOBEC3D	9606.ENSP00000222674	9606.ENSP00000216099	0	0	0	0	0.302	0.181	0	0.137	0.463
NPVF	APOBEC3B	9606.ENSP00000222674	9606.ENSP00000327459	0	0	0	0	0.302	0.181	0	0.137	0.463
NPVF	MOCOS	9606.ENSP00000222674	9606.ENSP00000261326	0	0	0	0	0	0	0.792	0.050	0.793
NPVF	NPFF	9606.ENSP00000222674	9606.ENSP00000267017	0	0	0	0	0	0	0	0.835	0.835
NR2C2AP	DDX49	9606.ENSP00000402756	9606.ENSP00000247003	0	0	0	0	0.085	0.071	0	0.495	0.533
NR2C2AP	C3orf20	9606.ENSP00000402756	9606.ENSP00000253697	0	0	0	0	0	0	0	0.447	0.447
OC90	OTOP1	9606.ENSP00000254627	9606.ENSP00000296358	0	0	0	0	0	0	0	0.903	0.903
OCM2	MINAR2	9606.ENSP00000257627	9606.ENSP00000454268	0	0	0	0	0	0	0	0.435	0.435
OFD1	CEP41	9606.ENSP00000344314	9606.ENSP00000223208	0	0	0	0	0.090	0	0	0.580	0.602
OFD1	SHH	9606.ENSP00000344314	9606.ENSP00000297261	0	0	0	0	0	0.051	0	0.418	0.424
OFD1	HYDIN	9606.ENSP00000344314	9606.ENSP00000377197	0	0	0	0	0	0.098	0	0.402	0.438
OLFM2	GRID2	9606.ENSP00000264833	9606.ENSP00000282020	0	0	0	0	0.104	0	0.540	0	0.570
OLFM2	SHISA9	9606.ENSP00000264833	9606.ENSP00000454014	0	0	0	0	0	0	0.720	0	0.720
OPLAH	PACS1	9606.ENSP00000480476	9606.ENSP00000316454	0	0	0	0	0	0	0	0.401	0.401
OPLAH	NIT1	9606.ENSP00000480476	9606.ENSP00000356988	0.057	0	0	0	0.061	0	0.429	0.074	0.469
OPLAH	ABHD14A-ACY1	9606.ENSP00000480476	9606.ENSP00000490744	0.057	0	0	0	0	0	0.384	0.246	0.523
OSBPL11	CSK	9606.ENSP00000296220	9606.ENSP00000220003	0	0	0	0	0.049	0.046	0.400	0	0.408
OSBPL11	ROCK2	9606.ENSP00000296220	9606.ENSP00000317985	0	0	0	0	0.060	0.046	0.400	0	0.414
OSCP1	WDR54	9606.ENSP00000349052	9606.ENSP00000006526	0	0	0	0	0.072	0.777	0	0	0.784
OSMR	GH1	9606.ENSP00000274276	9606.ENSP00000312673	0	0	0	0	0	0	0.650	0.049	0.652
OSMR	JAK3	9606.ENSP00000274276	9606.ENSP00000432511	0	0	0	0	0.057	0	0.800	0.260	0.848
OTOGL	KCNQ4	9606.ENSP00000447211	9606.ENSP00000262916	0	0	0	0	0.109	0.128	0	0.532	0.604
OTOGL	C1orf105	9606.ENSP00000447211	9606.ENSP00000356700	0	0	0	0	0.044	0	0	0.448	0.450
OTOP1	OC90	9606.ENSP00000296358	9606.ENSP00000254627	0	0	0	0	0	0	0	0.903	0.903
OTOP1	PKD2L1	9606.ENSP00000296358	9606.ENSP00000325296	0	0	0	0	0	0	0	0.717	0.717
OXSR1	WNK4	9606.ENSP00000311713	9606.ENSP00000246914	0	0	0	0.594	0	0.686	0	0.652	0.886
PACRGL	TEFM	9606.ENSP00000423881	9606.ENSP00000462963	0	0	0	0	0.095	0	0	0.481	0.510
PACS1	OPLAH	9606.ENSP00000316454	9606.ENSP00000480476	0	0	0	0	0	0	0	0.401	0.401
PAGE2B	MTRNR2L10	9606.ENSP00000364110	9606.ENSP00000442159	0	0	0	0	0	0	0	0.419	0.418
PAGR1	EGR2	9606.ENSP00000326519	9606.ENSP00000242480	0	0	0	0	0	0	0.500	0	0.499
PAGR1	C16orf54	9606.ENSP00000326519	9606.ENSP00000327506	0	0	0	0	0	0	0	0.594	0.594
PARP12	MACROD2	9606.ENSP00000263549	9606.ENSP00000217246	0	0	0	0	0.055	0	0	0.453	0.461
PARP12	SHFL	9606.ENSP00000263549	9606.ENSP00000253110	0	0	0	0	0.297	0	0	0.348	0.522
PARP12	MACROD1	9606.ENSP00000263549	9606.ENSP00000255681	0	0	0	0	0.060	0	0	0.511	0.521
PARP12	PARP15	9606.ENSP00000263549	9606.ENSP00000417214	0	0	0	0.608	0.082	0	0	0.558	0.577
PARP12	IFIT3	9606.ENSP00000263549	9606.ENSP00000360876	0	0	0	0	0.499	0.049	0	0.278	0.626
PARP12	IFI44L	9606.ENSP00000263549	9606.ENSP00000359787	0	0	0	0	0.535	0	0	0.268	0.645
PARP15	MACROD2	9606.ENSP00000417214	9606.ENSP00000217246	0	0	0.246	0.573	0.049	0	0	0.339	0.485
PARP15	MACROD1	9606.ENSP00000417214	9606.ENSP00000255681	0	0	0.241	0.584	0	0	0	0.345	0.481
PARP15	PARP12	9606.ENSP00000417214	9606.ENSP00000263549	0	0	0	0.608	0.082	0	0	0.558	0.577
PAX7	EGR1	9606.ENSP00000364524	9606.ENSP00000239938	0	0	0	0	0	0.069	0	0.439	0.456
PAX7	ASCL1	9606.ENSP00000364524	9606.ENSP00000266744	0	0	0	0	0.067	0	0	0.396	0.412
PAX7	SHH	9606.ENSP00000364524	9606.ENSP00000297261	0	0	0	0	0.050	0	0	0.726	0.729
PAX7	HLTF	9606.ENSP00000364524	9606.ENSP00000308944	0	0	0	0	0.059	0.045	0	0.584	0.593
PAX7	RHD	9606.ENSP00000364524	9606.ENSP00000339577	0	0	0	0	0	0	0	0.514	0.514
PAX7	FOXO1	9606.ENSP00000364524	9606.ENSP00000368880	0	0	0	0	0	0.071	0	0.922	0.925
PAXX	APLF	9606.ENSP00000360682	9606.ENSP00000307004	0	0	0	0	0	0	0	0.721	0.721
PAXX	RAD23B	9606.ENSP00000360682	9606.ENSP00000350708	0	0	0	0	0.067	0	0.900	0.090	0.907
PAXX	CTC1	9606.ENSP00000360682	9606.ENSP00000498499	0	0	0	0	0	0	0	0.423	0.423
PDCD1	TBX21	9606.ENSP00000335062	9606.ENSP00000177694	0	0	0	0	0.178	0	0	0.649	0.700
PDCD1	CSK	9606.ENSP00000335062	9606.ENSP00000220003	0	0	0	0	0.073	0	0.500	0.160	0.576
PDCD1	HCST	9606.ENSP00000335062	9606.ENSP00000246551	0	0	0	0	0.117	0	0	0.383	0.431
PDCD1	LGALS3	9606.ENSP00000335062	9606.ENSP00000254301	0	0	0	0	0	0	0	0.536	0.536
PDCD1	KRAS	9606.ENSP00000335062	9606.ENSP00000256078	0	0	0	0	0.103	0	0	0.584	0.610
PDCD1	TNFSF4	9606.ENSP00000335062	9606.ENSP00000281834	0	0	0	0	0.090	0	0	0.541	0.564
PDCD1	CCR2	9606.ENSP00000335062	9606.ENSP00000292301	0	0	0	0	0.105	0	0	0.449	0.486
PDCD1	CD3D	9606.ENSP00000335062	9606.ENSP00000300692	0	0	0	0	0.177	0	0.500	0.669	0.852
PDCD1	CD276	9606.ENSP00000335062	9606.ENSP00000320084	0	0	0	0	0	0	0	0.784	0.784
PDCD1	HLA-G	9606.ENSP00000335062	9606.ENSP00000366024	0	0	0	0	0.083	0	0	0.379	0.406
PDCD1	CD1C	9606.ENSP00000335062	9606.ENSP00000357152	0	0	0	0	0.131	0	0	0.392	0.449
PDCD1	HHLA2	9606.ENSP00000335062	9606.ENSP00000350402	0	0	0	0	0	0	0	0.479	0.479
PDCD1	SH2D1A	9606.ENSP00000335062	9606.ENSP00000360181	0	0	0	0	0.196	0	0	0.613	0.675
PDCD1	TNF	9606.ENSP00000335062	9606.ENSP00000398698	0	0	0	0	0.115	0	0	0.675	0.700
PDCD1	CD40LG	9606.ENSP00000335062	9606.ENSP00000359663	0	0	0	0	0.142	0	0	0.749	0.775
PDCD1	CD160	9606.ENSP00000335062	9606.ENSP00000358294	0	0	0	0	0.099	0	0	0.766	0.780
PDE1B	PDE2A	9606.ENSP00000243052	9606.ENSP00000334910	0	0	0	0.624	0.084	0.070	0.400	0.537	0.732
PDE2A	PDE1B	9606.ENSP00000334910	9606.ENSP00000243052	0	0	0	0.624	0.084	0.070	0.400	0.537	0.732
PDLIM4	SPECC1L	9606.ENSP00000253754	9606.ENSP00000325785	0	0	0	0	0.055	0	0.540	0.046	0.549
PDLIM4	CD2AP	9606.ENSP00000253754	9606.ENSP00000352264	0	0	0	0	0	0	0.900	0.047	0.900
PGBD5	RAG1	9606.ENSP00000375733	9606.ENSP00000299440	0	0	0	0	0.042	0.127	0	0.496	0.542
PHOSPHO2	RPL17-C18orf32	9606.ENSP00000481046	9606.ENSP00000463379	0	0	0	0	0	0	0	0.604	0.604
PILRA	LILRB3	9606.ENSP00000198536	9606.ENSP00000245620	0	0	0	0	0.264	0	0	0.323	0.480
PIRT	STARD10	9606.ENSP00000462046	9606.ENSP00000335247	0	0	0	0	0	0	0	0.627	0.627
PIRT	SQSTM1	9606.ENSP00000462046	9606.ENSP00000374455	0	0	0	0	0	0	0	0.403	0.403
PIWIL2	LXN	9606.ENSP00000349208	9606.ENSP00000264265	0	0	0	0	0	0	0	0.400	0.400
PIWIL2	APOBEC3B	9606.ENSP00000349208	9606.ENSP00000327459	0	0	0	0	0	0	0	0.450	0.450
PKD2L1	OTOP1	9606.ENSP00000325296	9606.ENSP00000296358	0	0	0	0	0	0	0	0.717	0.717
PKHD1L1	CEMIP2	9606.ENSP00000367655	9606.ENSP00000366243	0	0	0	0.565	0	0	0	0.423	0.422
PLIN1	FOXO1	9606.ENSP00000300055	9606.ENSP00000368880	0	0	0	0	0.053	0.059	0	0.392	0.411
PLIN1	TNF	9606.ENSP00000300055	9606.ENSP00000398698	0	0	0	0	0.088	0	0	0.397	0.426
PLIN1	SQSTM1	9606.ENSP00000300055	9606.ENSP00000374455	0	0	0	0	0	0.485	0	0.227	0.585
PLXND1	SEMA6A	9606.ENSP00000317128	9606.ENSP00000257414	0	0	0	0	0	0.225	0	0.771	0.815
PMF1-BGLAP	TEX14	9606.ENSP00000458021	9606.ENSP00000240361	0	0	0	0	0	0	0	0.430	0.430
PMF1-BGLAP	TRIM47	9606.ENSP00000458021	9606.ENSP00000254816	0	0	0	0	0	0	0	0.516	0.516
POU1F1	GH1	9606.ENSP00000342931	9606.ENSP00000312673	0	0	0	0	0.201	0	0	0.671	0.726
PPIL2	RNF113A	9606.ENSP00000486725	9606.ENSP00000360497	0	0	0	0	0.073	0.818	0.800	0.336	0.974
PPIL2	WBP4	9606.ENSP00000486725	9606.ENSP00000368801	0	0	0	0	0	0.046	0.400	0.126	0.456
PPRC1	RNF113A	9606.ENSP00000278070	9606.ENSP00000360497	0	0	0	0	0.042	0.400	0	0.166	0.478
PPRC1	LSM10	9606.ENSP00000278070	9606.ENSP00000319341	0	0	0	0	0.043	0.505	0	0.051	0.511
PRKN	FANCC	9606.ENSP00000355865	9606.ENSP00000289081	0	0	0	0	0	0.292	0	0.509	0.637
PRKN	EEF1A1	9606.ENSP00000355865	9606.ENSP00000339063	0	0	0	0	0	0.360	0	0.141	0.427
PRKN	RAD23B	9606.ENSP00000355865	9606.ENSP00000350708	0	0	0	0	0	0.631	0	0.183	0.686
PRKN	FOXO1	9606.ENSP00000355865	9606.ENSP00000368880	0	0	0	0	0	0.071	0	0.382	0.401
PRKN	SQSTM1	9606.ENSP00000355865	9606.ENSP00000374455	0	0	0	0	0	0.775	0.500	0.900	0.987
PRR14L	SPECC1L	9606.ENSP00000331845	9606.ENSP00000325785	0	0	0	0	0.436	0	0	0	0.436
RAD23B	CD74	9606.ENSP00000350708	9606.ENSP00000009530	0	0	0	0	0.295	0.302	0	0.073	0.503
RAD23B	RPA3	9606.ENSP00000350708	9606.ENSP00000223129	0	0	0	0	0.070	0.206	0.500	0.418	0.756
RAD23B	ECPAS	9606.ENSP00000350708	9606.ENSP00000259335	0	0	0	0	0.067	0.504	0	0.479	0.738
RAD23B	HLTF	9606.ENSP00000350708	9606.ENSP00000308944	0	0	0	0	0.055	0.273	0	0.299	0.476
RAD23B	EEF1A1	9606.ENSP00000350708	9606.ENSP00000339063	0	0	0	0	0.082	0.339	0	0.131	0.427
RAD23B	RBM11	9606.ENSP00000350708	9606.ENSP00000383421	0	0	0	0	0.362	0.127	0	0	0.419
RAD23B	PRKN	9606.ENSP00000350708	9606.ENSP00000355865	0	0	0	0	0	0.631	0	0.183	0.686
RAD23B	PAXX	9606.ENSP00000350708	9606.ENSP00000360682	0	0	0	0	0.067	0	0.900	0.090	0.907
RAD54B	REV1	9606.ENSP00000336606	9606.ENSP00000258428	0.043	0	0	0	0.067	0.183	0	0.316	0.434
RAD54B	MUS81	9606.ENSP00000336606	9606.ENSP00000307853	0	0	0	0	0.087	0.357	0	0.629	0.763
RAD54B	HLTF	9606.ENSP00000336606	9606.ENSP00000308944	0	0	0.244	0.572	0.162	0.295	0	0.200	0.595
RAD54B	RECQL5	9606.ENSP00000336606	9606.ENSP00000317636	0.048	0	0	0	0.047	0.139	0	0.494	0.552
RAG1	TBX21	9606.ENSP00000299440	9606.ENSP00000177694	0	0	0	0	0	0.045	0	0.614	0.616
RAG1	CCR2	9606.ENSP00000299440	9606.ENSP00000292301	0	0	0	0	0	0	0	0.433	0.433
RAG1	ACKR2	9606.ENSP00000299440	9606.ENSP00000416996	0	0	0	0	0	0	0	0.475	0.475
RAG1	FOXP1-2	9606.ENSP00000299440	9606.ENSP00000497585	0	0	0	0	0	0	0	0.482	0.482
RAG1	CD3D	9606.ENSP00000299440	9606.ENSP00000300692	0	0	0	0	0.056	0.127	0	0.449	0.506
RAG1	CD40LG	9606.ENSP00000299440	9606.ENSP00000359663	0	0	0	0	0	0	0	0.532	0.532
RAG1	PGBD5	9606.ENSP00000299440	9606.ENSP00000375733	0	0	0	0	0.042	0.127	0	0.496	0.542
RAG1	MUS81	9606.ENSP00000299440	9606.ENSP00000307853	0	0	0	0	0	0	0.540	0.071	0.554
RAG1	TNF	9606.ENSP00000299440	9606.ENSP00000398698	0	0	0	0	0	0	0	0.593	0.593
RAG1	JAK3	9606.ENSP00000299440	9606.ENSP00000432511	0	0	0	0	0.060	0	0	0.688	0.694
RAG1	FOXO1	9606.ENSP00000299440	9606.ENSP00000368880	0	0	0	0	0	0.045	0.750	0.418	0.848
RASSF1	SFRP1	9606.ENSP00000349547	9606.ENSP00000220772	0	0	0	0	0	0	0	0.627	0.627
RASSF1	KRAS	9606.ENSP00000349547	9606.ENSP00000256078	0	0	0	0	0	0.070	0.900	0.880	0.987
RASSF1	DNMT3A	9606.ENSP00000349547	9606.ENSP00000264709	0	0	0	0	0	0	0	0.581	0.581
RASSF1	SKP2	9606.ENSP00000349547	9606.ENSP00000274255	0	0	0	0	0	0.518	0	0.250	0.623
RASSF1	SFN	9606.ENSP00000349547	9606.ENSP00000340989	0	0	0	0	0	0.292	0	0.434	0.582
RASSF1	SHOX2	9606.ENSP00000349547	9606.ENSP00000374240	0	0	0	0	0	0	0	0.507	0.507
RASSF1	RASSF5	9606.ENSP00000349547	9606.ENSP00000462099	0	0	0.059	0.902	0.062	0.749	0.900	0.870	0.996
RASSF5	KRAS	9606.ENSP00000462099	9606.ENSP00000256078	0	0	0	0	0	0.313	0.900	0.752	0.981
RASSF5	RASSF1	9606.ENSP00000462099	9606.ENSP00000349547	0	0	0.059	0.902	0.062	0.749	0.900	0.870	0.996
RBM11	RAD23B	9606.ENSP00000383421	9606.ENSP00000350708	0	0	0	0	0.362	0.127	0	0	0.419
RECQL5	FANCC	9606.ENSP00000317636	9606.ENSP00000289081	0	0	0	0	0.214	0.225	0	0.298	0.535
RECQL5	MUS81	9606.ENSP00000317636	9606.ENSP00000307853	0	0	0	0	0.109	0.576	0	0.727	0.888
RECQL5	HLTF	9606.ENSP00000317636	9606.ENSP00000308944	0.048	0	0	0	0.049	0.139	0	0.454	0.517
RECQL5	RAD54B	9606.ENSP00000317636	9606.ENSP00000336606	0.048	0	0	0	0.047	0.139	0	0.494	0.552
REV1	RPA3	9606.ENSP00000258428	9606.ENSP00000223129	0	0	0	0	0	0	0.500	0.165	0.564
REV1	APOBEC1	9606.ENSP00000258428	9606.ENSP00000229304	0	0	0	0	0	0	0	0.452	0.452
REV1	APOBEC3B	9606.ENSP00000258428	9606.ENSP00000327459	0	0	0	0	0	0	0	0.424	0.424
REV1	RAD54B	9606.ENSP00000258428	9606.ENSP00000336606	0.043	0	0	0	0.067	0.183	0	0.316	0.434
REV1	APLF	9606.ENSP00000258428	9606.ENSP00000307004	0	0	0	0	0.049	0	0	0.430	0.434
REV1	FANCC	9606.ENSP00000258428	9606.ENSP00000289081	0	0	0	0	0.063	0	0	0.468	0.480
REV1	SPRTN	9606.ENSP00000258428	9606.ENSP00000295050	0	0	0	0	0.104	0	0	0.494	0.527
REV1	SHPRH	9606.ENSP00000258428	9606.ENSP00000275233	0.043	0	0	0	0.128	0.127	0	0.462	0.556
REV1	MUS81	9606.ENSP00000258428	9606.ENSP00000307853	0	0	0	0	0.064	0.091	0	0.705	0.727
REV1	HLTF	9606.ENSP00000258428	9606.ENSP00000308944	0.043	0	0	0	0.049	0.450	0	0.600	0.773
RHD	KLF1	9606.ENSP00000339577	9606.ENSP00000264834	0	0	0	0	0.357	0	0	0.233	0.486
RHD	PAX7	9606.ENSP00000339577	9606.ENSP00000364524	0	0	0	0	0	0	0	0.514	0.514
RHD	FOXO1	9606.ENSP00000339577	9606.ENSP00000368880	0	0	0	0	0	0	0	0.589	0.589
RHOG	CSK	9606.ENSP00000339467	9606.ENSP00000220003	0	0	0	0	0.398	0.110	0	0.105	0.478
RHOG	ROCK2	9606.ENSP00000339467	9606.ENSP00000317985	0	0	0	0	0.083	0.187	0	0.274	0.413
RHOG	SYDE1	9606.ENSP00000339467	9606.ENSP00000341489	0	0	0	0	0.049	0.092	0	0.416	0.452
RHOG	NGF	9606.ENSP00000339467	9606.ENSP00000358525	0	0	0	0	0	0	0	0.513	0.513
RHOG	ERBIN	9606.ENSP00000339467	9606.ENSP00000426632	0	0	0	0	0.053	0.178	0.500	0.052	0.582
RHOG	CDC42	9606.ENSP00000339467	9606.ENSP00000497733	0	0	0.057	0.965	0.096	0.162	0.500	0.069	0.607
RHOG	MCF2	9606.ENSP00000339467	9606.ENSP00000430276	0	0	0	0	0	0.107	0.400	0.743	0.850
RNF113A	PPRC1	9606.ENSP00000360497	9606.ENSP00000278070	0	0	0	0	0.042	0.400	0	0.166	0.478
RNF113A	LSM10	9606.ENSP00000360497	9606.ENSP00000319341	0	0	0	0	0.107	0.435	0	0.070	0.489
RNF113A	ILF3	9606.ENSP00000360497	9606.ENSP00000404121	0	0	0	0	0.056	0.605	0	0	0.611
RNF113A	WBP4	9606.ENSP00000360497	9606.ENSP00000368801	0	0	0	0	0.049	0	0.900	0.136	0.910
RNF113A	PPIL2	9606.ENSP00000360497	9606.ENSP00000486725	0	0	0	0	0.073	0.818	0.800	0.336	0.974
RNF133	ZSWIM2	9606.ENSP00000344489	9606.ENSP00000295131	0	0	0	0	0.130	0	0	0.376	0.434
RNF152	KLHL25	9606.ENSP00000316628	9606.ENSP00000336800	0	0	0	0	0	0	0	0.442	0.442
RNF152	CASTOR1	9606.ENSP00000316628	9606.ENSP00000384183	0	0	0	0	0	0	0	0.464	0.464
RNF212	MUS81	9606.ENSP00000389709	9606.ENSP00000307853	0	0	0	0	0	0	0	0.586	0.586
ROCK2	CSK	9606.ENSP00000317985	9606.ENSP00000220003	0	0	0	0.562	0.055	0	0.400	0.092	0.440
ROCK2	KRAS	9606.ENSP00000317985	9606.ENSP00000256078	0	0	0	0	0.116	0.362	0	0.219	0.521
ROCK2	OSBPL11	9606.ENSP00000317985	9606.ENSP00000296220	0	0	0	0	0.060	0.046	0.400	0	0.414
ROCK2	RHOG	9606.ENSP00000317985	9606.ENSP00000339467	0	0	0	0	0.083	0.187	0	0.274	0.413
ROCK2	TNF	9606.ENSP00000317985	9606.ENSP00000398698	0	0	0	0	0.103	0.057	0	0.362	0.413
ROCK2	ERBIN	9606.ENSP00000317985	9606.ENSP00000426632	0	0	0	0	0.283	0.100	0.400	0	0.579
ROCK2	CDC42	9606.ENSP00000317985	9606.ENSP00000497733	0	0	0	0	0.098	0.110	0	0.581	0.634
RPA3	HLTF	9606.ENSP00000223129	9606.ENSP00000308944	0	0	0	0	0.081	0.224	0	0.328	0.479
RPA3	CTC1	9606.ENSP00000223129	9606.ENSP00000498499	0	0	0	0	0	0	0	0.507	0.507
RPA3	CCDC169-SOHLH2	9606.ENSP00000223129	9606.ENSP00000421868	0	0	0	0	0	0	0	0.548	0.548
RPA3	REV1	9606.ENSP00000223129	9606.ENSP00000258428	0	0	0	0	0	0	0.500	0.165	0.564
RPA3	SPRTN	9606.ENSP00000223129	9606.ENSP00000295050	0	0	0	0	0.042	0	0.500	0.210	0.588
RPA3	FANCC	9606.ENSP00000223129	9606.ENSP00000289081	0	0	0	0	0.042	0	0.500	0.226	0.597
RPA3	RAD23B	9606.ENSP00000223129	9606.ENSP00000350708	0	0	0	0	0.070	0.206	0.500	0.418	0.756
RPL17-C18orf32	CD74	9606.ENSP00000463379	9606.ENSP00000009530	0.091	0	0	0	0.688	0.749	0	0.204	0.935
RPL17-C18orf32	SBDS	9606.ENSP00000463379	9606.ENSP00000246868	0	0	0	0	0.246	0.417	0	0.088	0.564
RPL17-C18orf32	KCNQ4	9606.ENSP00000463379	9606.ENSP00000262916	0	0	0	0	0.293	0.289	0	0.091	0.503
RPL17-C18orf32	KCND3	9606.ENSP00000463379	9606.ENSP00000319591	0	0	0	0	0.293	0.289	0	0.091	0.503
RPL17-C18orf32	IFI44L	9606.ENSP00000463379	9606.ENSP00000359787	0	0	0	0	0.104	0.402	0	0.091	0.470
RPL17-C18orf32	FRRS1L	9606.ENSP00000463379	9606.ENSP00000477141	0	0	0	0	0.108	0.522	0	0.092	0.579
RPL17-C18orf32	PHOSPHO2	9606.ENSP00000463379	9606.ENSP00000481046	0	0	0	0	0	0	0	0.604	0.604
RPS6KB2	KRAS	9606.ENSP00000308413	9606.ENSP00000256078	0	0	0	0	0.068	0.135	0	0.401	0.475
RPS6KB2	FOXO1	9606.ENSP00000308413	9606.ENSP00000368880	0	0	0	0	0	0.125	0	0.565	0.603
SBDS	CD74	9606.ENSP00000246868	9606.ENSP00000009530	0	0	0	0	0.134	0.401	0	0.129	0.508
SBDS	CTC1	9606.ENSP00000246868	9606.ENSP00000498499	0	0	0	0	0	0	0	0.414	0.414
SBDS	RPL17-C18orf32	9606.ENSP00000246868	9606.ENSP00000463379	0	0	0	0	0.246	0.417	0	0.088	0.564
SCAMP1	SYPL1	9606.ENSP00000481022	9606.ENSP00000011473	0	0	0	0	0.489	0.094	0	0.320	0.657
SCN1B	STX1B	9606.ENSP00000396915	9606.ENSP00000215095	0	0	0	0	0.117	0	0	0.394	0.442
SCN1B	GPD1L	9606.ENSP00000396915	9606.ENSP00000282541	0	0	0	0	0.063	0	0	0.894	0.896
SCN1B	KCNE2	9606.ENSP00000396915	9606.ENSP00000290310	0	0	0	0	0	0	0	0.786	0.786
SCN1B	KCND3	9606.ENSP00000396915	9606.ENSP00000319591	0	0	0	0	0.084	0.292	0	0.837	0.885
SCN1B	TRDN	9606.ENSP00000396915	9606.ENSP00000333984	0	0	0	0	0.044	0.049	0	0.432	0.438
SCN1B	LGI1	9606.ENSP00000396915	9606.ENSP00000360472	0	0	0	0	0.068	0	0	0.409	0.426
SCN1B	IRX5	9606.ENSP00000396915	9606.ENSP00000378132	0	0	0	0	0	0	0	0.601	0.601
SCN1B	FGF12	9606.ENSP00000396915	9606.ENSP00000413496	0	0	0	0	0.070	0	0	0.480	0.495
SCN1B	SLMAP	9606.ENSP00000396915	9606.ENSP00000499241	0	0	0	0	0	0	0	0.606	0.606
SEBOX	NOBOX	9606.ENSP00000444503	9606.ENSP00000419457	0	0	0	0	0.068	0	0	0.418	0.434
SEC14L1	MACROD1	9606.ENSP00000376268	9606.ENSP00000255681	0	0	0	0	0.047	0	0	0.452	0.456
SEMA6A	PLXND1	9606.ENSP00000257414	9606.ENSP00000317128	0	0	0	0	0	0.225	0	0.771	0.815
SEPTIN12	TEX14	9606.ENSP00000268231	9606.ENSP00000240361	0	0.015	0	0	0.055	0.408	0	0.115	0.462
