#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD12B	ABHD18	9606.ENSP00000336693	9606.ENSP00000496010	0	0	0	0	0	0	0	0.465	0.465
KIF13A	NHLRC1	9606.ENSP00000259711	9606.ENSP00000345464	0	0	0	0	0	0	0	0.479	0.479
KITLG	FGF20	9606.ENSP00000495951	9606.ENSP00000180166	0	0	0	0	0	0	0	0.507	0.507
KITLG	OSM	9606.ENSP00000495951	9606.ENSP00000215781	0	0	0	0	0	0	0	0.411	0.410
KITLG	IL4	9606.ENSP00000495951	9606.ENSP00000231449	0	0	0	0	0	0	0	0.600	0.600
KITLG	FLT3	9606.ENSP00000495951	9606.ENSP00000241453	0	0	0	0	0	0.076	0.650	0.953	0.983
KITLG	EPO	9606.ENSP00000495951	9606.ENSP00000252723	0	0	0	0	0	0	0	0.818	0.818
KITLG	ITGA2B	9606.ENSP00000495951	9606.ENSP00000262407	0	0	0	0	0	0	0	0.583	0.583
KITLG	SLF1	9606.ENSP00000495951	9606.ENSP00000265140	0	0	0	0	0.049	0	0	0.449	0.453
KITLG	CSF1R	9606.ENSP00000495951	9606.ENSP00000286301	0	0	0	0	0.067	0.099	0.650	0.847	0.949
KITLG	AXL	9606.ENSP00000495951	9606.ENSP00000301178	0	0	0	0	0.066	0	0	0.496	0.509
KITLG	CADM1	9606.ENSP00000495951	9606.ENSP00000329797	0	0	0	0	0	0	0	0.495	0.495
KITLG	LEPR	9606.ENSP00000495951	9606.ENSP00000330393	0	0	0	0	0.047	0	0	0.477	0.480
KITLG	KLHDC10	9606.ENSP00000495951	9606.ENSP00000334140	0	0	0	0	0.049	0.473	0	0	0.477
KITLG	NGF	9606.ENSP00000495951	9606.ENSP00000358525	0	0	0	0	0.072	0	0	0.599	0.612
KITLG	ABL1	9606.ENSP00000495951	9606.ENSP00000361423	0	0	0	0	0	0	0	0.702	0.702
KITLG	GATA1	9606.ENSP00000495951	9606.ENSP00000365858	0	0	0	0	0.088	0	0	0.588	0.608
KITLG	TYRP1	9606.ENSP00000495951	9606.ENSP00000373570	0	0	0	0	0.062	0	0	0.674	0.681
KITLG	FGFR2	9606.ENSP00000495951	9606.ENSP00000410294	0	0	0	0	0.049	0.076	0.650	0.278	0.748
KITLG	HIF1A	9606.ENSP00000495951	9606.ENSP00000437955	0	0	0	0	0.042	0	0	0.445	0.445
KITLG	APLNR	9606.ENSP00000495951	9606.ENSP00000475344	0	0	0	0	0	0	0	0.455	0.455
KITLG	CCL4	9606.ENSP00000495951	9606.ENSP00000482259	0	0	0	0	0	0	0	0.433	0.433
KLB	FGF20	9606.ENSP00000257408	9606.ENSP00000180166	0	0	0	0	0	0.045	0.400	0.848	0.905
KLB	FGFR2	9606.ENSP00000257408	9606.ENSP00000410294	0	0	0	0	0.062	0.331	0.400	0.856	0.938
KLHDC10	MKLN1	9606.ENSP00000334140	9606.ENSP00000323527	0	0	0	0	0.062	0	0	0.512	0.522
KLHDC10	KITLG	9606.ENSP00000334140	9606.ENSP00000495951	0	0	0	0	0.049	0.473	0	0	0.477
KLHL3	WNK4	9606.ENSP00000312397	9606.ENSP00000246914	0	0	0	0	0	0.874	0	0.912	0.988
KLHL3	NUB1	9606.ENSP00000312397	9606.ENSP00000454264	0	0	0	0	0	0.441	0	0	0.441
KLHL3	GAN	9606.ENSP00000312397	9606.ENSP00000497351	0	0	0.127	0.731	0	0.099	0.900	0.166	0.925
KLK12	CTRL	9606.ENSP00000250351	9606.ENSP00000458537	0	0	0.143	0.792	0.115	0.265	0	0.089	0.425
KLK12	SPINK6	9606.ENSP00000250351	9606.ENSP00000481309	0	0	0	0	0.072	0.096	0.900	0.491	0.951
KLRF2	HCST	9606.ENSP00000438244	9606.ENSP00000246551	0	0	0	0	0	0.051	0	0.427	0.432
KLRG1	TBX21	9606.ENSP00000266551	9606.ENSP00000177694	0	0	0	0	0.298	0.045	0	0.773	0.835
KLRG1	LAG3	9606.ENSP00000266551	9606.ENSP00000203629	0	0	0	0	0.166	0.091	0	0.686	0.741
KLRG1	IL4	9606.ENSP00000266551	9606.ENSP00000231449	0	0	0	0	0.044	0	0	0.484	0.486
KLRG1	HCST	9606.ENSP00000266551	9606.ENSP00000246551	0	0	0	0	0.174	0.071	0	0.321	0.433
KLRG1	RAET1E	9606.ENSP00000266551	9606.ENSP00000349709	0	0	0	0	0	0.103	0	0.395	0.434
KLRG1	CD300C	9606.ENSP00000266551	9606.ENSP00000329507	0	0	0	0	0.060	0	0	0.465	0.476
KLRG1	CD86	9606.ENSP00000266551	9606.ENSP00000332049	0	0	0	0	0.111	0	0	0.434	0.476
KLRG1	CD9	9606.ENSP00000266551	9606.ENSP00000371958	0	0	0	0	0.091	0	0	0.488	0.515
KLRG1	CCRL2	9606.ENSP00000266551	9606.ENSP00000349967	0	0	0	0	0.068	0	0	0.506	0.520
KLRG1	BTLA	9606.ENSP00000266551	9606.ENSP00000333919	0	0	0	0	0.123	0	0	0.483	0.527
KLRG1	ZNF683	9606.ENSP00000266551	9606.ENSP00000388792	0	0	0	0	0.183	0	0	0.476	0.553
KLRG1	PRDM1	9606.ENSP00000266551	9606.ENSP00000358092	0	0	0	0	0.049	0	0	0.622	0.625
KLRG1	HLA-E	9606.ENSP00000266551	9606.ENSP00000365817	0	0	0	0	0	0.052	0	0.623	0.627
LAG3	CD22	9606.ENSP00000203629	9606.ENSP00000085219	0	0	0	0	0.049	0.126	0	0.367	0.428
LAG3	TBX21	9606.ENSP00000203629	9606.ENSP00000177694	0	0	0	0	0.260	0	0	0.671	0.746
LAG3	NRP1	9606.ENSP00000203629	9606.ENSP00000265371	0	0	0	0	0	0	0	0.416	0.416
LAG3	CCL19	9606.ENSP00000203629	9606.ENSP00000308815	0	0	0	0	0.120	0.099	0	0.324	0.417
LAG3	HEATR9	9606.ENSP00000203629	9606.ENSP00000473941	0	0	0.355	0	0.139	0	0	0	0.420
LAG3	CD79A	9606.ENSP00000203629	9606.ENSP00000221972	0	0	0	0	0.084	0.179	0	0.321	0.445
LAG3	ZNF683	9606.ENSP00000203629	9606.ENSP00000388792	0	0	0	0	0.186	0	0	0.364	0.460
LAG3	CCRL2	9606.ENSP00000203629	9606.ENSP00000349967	0	0	0	0	0.056	0.091	0	0.447	0.484
LAG3	CD200R1	9606.ENSP00000203629	9606.ENSP00000311035	0	0	0	0	0	0.126	0	0.435	0.485
LAG3	CSF1R	9606.ENSP00000203629	9606.ENSP00000286301	0	0	0	0	0.062	0.045	0	0.475	0.488
LAG3	NAALADL1	9606.ENSP00000203629	9606.ENSP00000351484	0	0	0	0	0.080	0.096	0	0.447	0.500
LAG3	IL10RA	9606.ENSP00000203629	9606.ENSP00000227752	0	0	0.204	0	0.109	0	0	0.364	0.510
LAG3	HLA-E	9606.ENSP00000203629	9606.ENSP00000365817	0	0	0	0	0.060	0.101	0	0.507	0.547
LAG3	TNFSF9	9606.ENSP00000203629	9606.ENSP00000245817	0	0	0	0	0.054	0	0	0.571	0.576
LAG3	IL4	9606.ENSP00000203629	9606.ENSP00000231449	0	0	0	0	0	0	0	0.585	0.585
LAG3	PRDM1	9606.ENSP00000203629	9606.ENSP00000358092	0	0	0	0	0.100	0	0	0.574	0.601
LAG3	CD69	9606.ENSP00000203629	9606.ENSP00000228434	0	0	0	0	0.122	0.091	0	0.670	0.713
LAG3	MTUS1	9606.ENSP00000203629	9606.ENSP00000262102	0	0	0	0	0	0	0	0.724	0.724
LAG3	CCL4	9606.ENSP00000203629	9606.ENSP00000482259	0	0	0	0	0.135	0.099	0	0.688	0.735
LAG3	KLRG1	9606.ENSP00000203629	9606.ENSP00000266551	0	0	0	0	0.166	0.091	0	0.686	0.741
LAG3	NECTIN2	9606.ENSP00000203629	9606.ENSP00000252483	0	0	0	0	0	0	0	0.766	0.766
LAG3	BTLA	9606.ENSP00000203629	9606.ENSP00000333919	0	0	0	0	0.102	0	0	0.879	0.887
LAG3	CD86	9606.ENSP00000203629	9606.ENSP00000332049	0	0	0	0	0.067	0	0	0.979	0.979
LAT2	TYROBP	9606.ENSP00000381492	9606.ENSP00000262629	0	0	0	0	0.217	0	0	0.351	0.470
LBX1	LHX5	9606.ENSP00000359212	9606.ENSP00000261731	0	0	0	0	0.126	0.104	0	0.429	0.514
LBX1	HLTF	9606.ENSP00000359212	9606.ENSP00000308944	0	0	0	0	0	0.045	0	0.480	0.482
LBX1	SIX5	9606.ENSP00000359212	9606.ENSP00000316842	0	0	0	0	0.067	0	0	0.452	0.467
LEPR	OSM	9606.ENSP00000330393	9606.ENSP00000215781	0	0	0	0	0	0	0.650	0.484	0.811
LEPR	IL4	9606.ENSP00000330393	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.299	0.744
LEPR	APOB	9606.ENSP00000330393	9606.ENSP00000233242	0	0	0	0	0.044	0	0	0.398	0.400
LEPR	EPO	9606.ENSP00000330393	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.257	0.728
LEPR	KITLG	9606.ENSP00000330393	9606.ENSP00000495951	0	0	0	0	0.047	0	0	0.477	0.480
LEPR	IL6ST	9606.ENSP00000330393	9606.ENSP00000370698	0	0	0	0.558	0.072	0	0	0.482	0.498
LHFPL5	CDH23	9606.ENSP00000498322	9606.ENSP00000224721	0	0	0	0	0.067	0.190	0	0.728	0.776
LHFPL5	GIPC3	9606.ENSP00000498322	9606.ENSP00000493901	0	0	0	0	0.042	0	0	0.541	0.542
LHX5	LBX1	9606.ENSP00000261731	9606.ENSP00000359212	0	0	0	0	0.126	0.104	0	0.429	0.514
LILRA4	TYROBP	9606.ENSP00000291759	9606.ENSP00000262629	0	0	0	0	0.210	0.045	0	0.379	0.490
LILRA4	NRP1	9606.ENSP00000291759	9606.ENSP00000265371	0	0	0	0	0	0	0	0.422	0.422
LILRA4	MZB1	9606.ENSP00000291759	9606.ENSP00000303920	0	0	0	0	0.072	0	0	0.431	0.450
LILRA4	CD86	9606.ENSP00000291759	9606.ENSP00000332049	0	0	0	0	0.171	0	0	0.370	0.456
LILRA4	HLA-E	9606.ENSP00000291759	9606.ENSP00000365817	0	0	0	0	0.128	0.183	0.500	0.148	0.656
LILRA4	CD300C	9606.ENSP00000291759	9606.ENSP00000329507	0	0	0	0	0.139	0.071	0	0.675	0.717
LIN28B	PRDM1	9606.ENSP00000344401	9606.ENSP00000358092	0	0	0	0	0	0	0	0.573	0.573
LMBR1L	GSTCD	9606.ENSP00000267102	9606.ENSP00000422354	0	0	0	0	0	0	0	0.401	0.401
LRRC8C	CLCN3	9606.ENSP00000359483	9606.ENSP00000261514	0	0	0	0	0	0	0	0.528	0.528
LRRC8C	CALHM1	9606.ENSP00000359483	9606.ENSP00000329926	0	0	0	0	0	0	0	0.405	0.405
LRRC8C	ADGRL1	9606.ENSP00000359483	9606.ENSP00000340688	0	0	0	0	0	0.514	0	0	0.514
MAGEF1	EID1	9606.ENSP00000315064	9606.ENSP00000431162	0	0	0	0	0.060	0.294	0	0.317	0.507
MANBAL	ZNF574	9606.ENSP00000362707	9606.ENSP00000222339	0	0	0	0	0.060	0	0	0.489	0.499
MAP3K8	PDCD10	9606.ENSP00000263056	9606.ENSP00000376506	0	0	0	0	0.042	0.379	0	0.272	0.529
MAP4K1	UBASH3A	9606.ENSP00000465039	9606.ENSP00000317327	0	0	0	0	0.213	0	0	0.579	0.655
MARCHF6	RNF121	9606.ENSP00000274140	9606.ENSP00000354571	0	0	0	0	0	0	0	0.424	0.424
MARCHF6	TMEM129	9606.ENSP00000274140	9606.ENSP00000372394	0	0	0	0	0	0	0	0.562	0.562
MARCHF6	RNF5	9606.ENSP00000274140	9606.ENSP00000364235	0	0	0	0	0	0	0	0.812	0.812
MARCO	TYROBP	9606.ENSP00000318916	9606.ENSP00000262629	0	0	0	0	0.330	0	0	0.160	0.413
MARCO	CSF1R	9606.ENSP00000318916	9606.ENSP00000286301	0	0	0	0	0.322	0	0	0.299	0.505
MAZ	MXI1	9606.ENSP00000219782	9606.ENSP00000331152	0	0	0	0	0.049	0.045	0	0.434	0.441
MAZ	GATA1	9606.ENSP00000219782	9606.ENSP00000365858	0	0	0	0	0.049	0.091	0	0.536	0.564
MAZ	CLCNKB	9606.ENSP00000219782	9606.ENSP00000364831	0	0	0	0	0.047	0	0	0.594	0.596
MBNL1	SIX5	9606.ENSP00000282486	9606.ENSP00000316842	0	0	0	0	0	0	0	0.751	0.751
MCF2L2	ZDHHC14	9606.ENSP00000328118	9606.ENSP00000352821	0	0	0	0	0	0	0	0.455	0.455
MESP2	GATA6	9606.ENSP00000342392	9606.ENSP00000269216	0	0	0	0	0.060	0.064	0	0.403	0.428
MESP2	TBX15	9606.ENSP00000342392	9606.ENSP00000358437	0	0	0	0	0	0	0	0.401	0.401
MESP2	TBX6	9606.ENSP00000342392	9606.ENSP00000378650	0	0	0	0	0.056	0.065	0.750	0.916	0.979
METTL8	ITGA2B	9606.ENSP00000480056	9606.ENSP00000262407	0	0	0	0	0	0	0	0.425	0.425
METTL8	GATA1	9606.ENSP00000480056	9606.ENSP00000365858	0	0	0	0	0	0	0	0.475	0.475
MKLN1	SFRP2	9606.ENSP00000323527	9606.ENSP00000274063	0	0	0	0	0	0.712	0	0	0.712
MKLN1	KLHDC10	9606.ENSP00000323527	9606.ENSP00000334140	0	0	0	0	0.062	0	0	0.512	0.522
MKLN1	FRYL	9606.ENSP00000323527	9606.ENSP00000351113	0	0	0	0	0.530	0	0	0	0.530
MLANA	TYRP1	9606.ENSP00000370886	9606.ENSP00000373570	0	0	0	0	0.660	0	0	0.725	0.902
MMP13	OSM	9606.ENSP00000260302	9606.ENSP00000215781	0	0	0	0	0.049	0	0	0.441	0.446
MMP13	TIMP1	9606.ENSP00000260302	9606.ENSP00000218388	0	0	0	0	0.087	0.160	0	0.864	0.886
MMP13	IL4	9606.ENSP00000260302	9606.ENSP00000231449	0	0	0	0	0.052	0	0	0.442	0.449
MMP13	IL1RN	9606.ENSP00000260302	9606.ENSP00000259206	0	0	0	0	0.113	0	0	0.562	0.595
MMP13	ESX1	9606.ENSP00000260302	9606.ENSP00000361669	0	0	0	0	0.067	0	0	0.423	0.438
MMP13	CADM1	9606.ENSP00000260302	9606.ENSP00000329797	0	0	0	0	0	0.092	0	0.424	0.454
MMP13	CD9	9606.ENSP00000260302	9606.ENSP00000371958	0	0	0	0	0.067	0	0	0.476	0.490
MMP13	HIF1A	9606.ENSP00000260302	9606.ENSP00000437955	0	0	0	0	0.076	0	0	0.498	0.517
MMP13	COL18A1	9606.ENSP00000260302	9606.ENSP00000352798	0	0	0	0	0.044	0	0.750	0.269	0.810
MMP25	TIMP1	9606.ENSP00000337816	9606.ENSP00000218388	0	0	0	0	0.062	0.160	0	0.651	0.701
MMP25	CLU	9606.ENSP00000337816	9606.ENSP00000315130	0	0	0	0	0.074	0.292	0	0.162	0.403
MMP25	CNNM4	9606.ENSP00000337816	9606.ENSP00000366275	0	0	0	0	0	0	0	0.675	0.675
MMS22L	RAD51AP1	9606.ENSP00000275053	9606.ENSP00000228843	0	0	0	0	0.234	0	0	0.286	0.429
MMS22L	HLTF	9606.ENSP00000275053	9606.ENSP00000308944	0	0	0	0	0.129	0.087	0	0.371	0.456
MMS22L	FANCD2	9606.ENSP00000275053	9606.ENSP00000287647	0	0	0	0	0.444	0	0	0.278	0.581
MOV10L1	TDRD7	9606.ENSP00000262794	9606.ENSP00000347444	0	0	0	0	0.058	0.141	0	0.432	0.500
MOV10L1	EXD1	9606.ENSP00000262794	9606.ENSP00000415056	0	0	0	0	0.072	0	0	0.532	0.547
MOV10L1	PNLDC1	9606.ENSP00000262794	9606.ENSP00000376007	0	0	0	0	0	0	0	0.553	0.553
MPPE1	IL4	9606.ENSP00000465894	9606.ENSP00000231449	0	0	0	0	0	0	0	0.417	0.416
MPPE1	FLT3	9606.ENSP00000465894	9606.ENSP00000241453	0	0	0	0	0.044	0	0	0.505	0.506
MPPE1	CSF1R	9606.ENSP00000465894	9606.ENSP00000286301	0	0	0	0	0.050	0	0	0.446	0.451
MPPE1	CADM1	9606.ENSP00000465894	9606.ENSP00000329797	0	0	0	0	0	0	0	0.479	0.479
MPPE1	CD86	9606.ENSP00000465894	9606.ENSP00000332049	0	0	0	0	0	0	0	0.581	0.581
MPPE1	CCL4	9606.ENSP00000465894	9606.ENSP00000482259	0	0	0	0	0.044	0	0	0.583	0.584
MRPL24	KCNA5	9606.ENSP00000354525	9606.ENSP00000252321	0	0	0	0	0.302	0.289	0	0.104	0.516
MRPL24	KCNS2	9606.ENSP00000354525	9606.ENSP00000287042	0	0	0	0	0.302	0.289	0	0.104	0.516
MRPL24	RPUSD4	9606.ENSP00000354525	9606.ENSP00000298317	0.057	0	0	0	0.056	0.604	0	0.289	0.716
MRPL24	CXorf66	9606.ENSP00000354525	9606.ENSP00000359571	0.052	0	0	0	0.531	0.453	0	0.166	0.770
MRPL24	RPS4Y2	9606.ENSP00000354525	9606.ENSP00000486252	0.091	0	0	0	0.595	0.507	0	0.115	0.817
MS4A8	EPHA1	9606.ENSP00000300226	9606.ENSP00000275815	0	0	0	0	0	0.048	0	0.599	0.601
MS4A8	CLU	9606.ENSP00000300226	9606.ENSP00000315130	0	0	0	0	0.057	0	0	0.569	0.576
MTBP	ZGRF1	9606.ENSP00000303398	9606.ENSP00000424737	0	0	0	0	0.640	0.047	0	0	0.642
MTUS1	LAG3	9606.ENSP00000262102	9606.ENSP00000203629	0	0	0	0	0	0	0	0.724	0.724
MTUS1	PARP1	9606.ENSP00000262102	9606.ENSP00000355759	0	0	0	0	0	0	0	0.419	0.418
MTUS1	BTLA	9606.ENSP00000262102	9606.ENSP00000333919	0	0	0	0	0	0	0	0.472	0.472
MTUS1	STK11	9606.ENSP00000262102	9606.ENSP00000324856	0	0	0	0	0	0.055	0	0.506	0.513
MTUS1	CD86	9606.ENSP00000262102	9606.ENSP00000332049	0	0	0	0	0	0	0	0.514	0.514
MTUS1	CENPS	9606.ENSP00000262102	9606.ENSP00000308583	0	0	0	0	0	0	0	0.543	0.543
MXI1	MAZ	9606.ENSP00000331152	9606.ENSP00000219782	0	0	0	0	0.049	0.045	0	0.434	0.441
MXI1	SIX5	9606.ENSP00000331152	9606.ENSP00000316842	0	0	0	0	0	0	0	0.622	0.622
MXI1	HIF1A	9606.ENSP00000331152	9606.ENSP00000437955	0	0	0	0	0.066	0.045	0	0.659	0.670
MXI1	CDC20	9606.ENSP00000331152	9606.ENSP00000361540	0	0	0	0	0	0.994	0	0.116	0.994
MYT1L	OLIG2	9606.ENSP00000497479	9606.ENSP00000331040	0	0	0	0	0.116	0	0	0.455	0.498
MZB1	CD79A	9606.ENSP00000303920	9606.ENSP00000221972	0	0	0	0	0.536	0	0	0.618	0.815
MZB1	LILRA4	9606.ENSP00000303920	9606.ENSP00000291759	0	0	0	0	0.072	0	0	0.431	0.450
MZB1	IGLL1	9606.ENSP00000303920	9606.ENSP00000329312	0	0	0	0	0.347	0	0	0.602	0.729
MZF1	CD300C	9606.ENSP00000215057	9606.ENSP00000329507	0	0	0	0	0	0	0	0.424	0.424
MZF1	GATA1	9606.ENSP00000215057	9606.ENSP00000365858	0	0	0	0	0	0.091	0	0.505	0.531
MZF1	CUL9	9606.ENSP00000215057	9606.ENSP00000252050	0	0	0	0	0.550	0	0	0	0.550
NAA50	DNAJC7	9606.ENSP00000240922	9606.ENSP00000406463	0	0	0	0	0.075	0.482	0	0	0.500
NAALADL1	TBX21	9606.ENSP00000351484	9606.ENSP00000177694	0	0	0	0	0.070	0	0	0.446	0.462
NAALADL1	LAG3	9606.ENSP00000351484	9606.ENSP00000203629	0	0	0	0	0.080	0.096	0	0.447	0.500
NAALADL1	CD69	9606.ENSP00000351484	9606.ENSP00000228434	0	0	0	0	0.083	0	0	0.609	0.626
NAALADL1	IL4	9606.ENSP00000351484	9606.ENSP00000231449	0	0	0	0	0.042	0	0	0.405	0.405
NAALADL1	CCRL2	9606.ENSP00000351484	9606.ENSP00000349967	0	0	0	0	0.060	0	0	0.571	0.579
NANOS3	GDPD2	9606.ENSP00000341992	9606.ENSP00000414019	0	0	0	0	0	0	0	0.402	0.402
NANOS3	TDRD7	9606.ENSP00000341992	9606.ENSP00000347444	0	0	0	0	0.057	0	0	0.557	0.564
NANOS3	PRDM1	9606.ENSP00000341992	9606.ENSP00000358092	0	0	0	0	0	0	0	0.650	0.650
NECTIN2	LAG3	9606.ENSP00000252483	9606.ENSP00000203629	0	0	0	0	0	0	0	0.766	0.766
NECTIN2	CD86	9606.ENSP00000252483	9606.ENSP00000332049	0	0	0	0	0	0	0	0.418	0.418
NECTIN2	IGLL1	9606.ENSP00000252483	9606.ENSP00000329312	0	0	0	0	0	0	0	0.493	0.493
NECTIN2	RAET1E	9606.ENSP00000252483	9606.ENSP00000349709	0	0	0	0	0	0	0	0.521	0.521
NECTIN2	CLU	9606.ENSP00000252483	9606.ENSP00000315130	0	0	0	0	0.043	0	0	0.530	0.530
NECTIN2	BTLA	9606.ENSP00000252483	9606.ENSP00000333919	0	0	0	0	0	0	0	0.628	0.628
NECTIN2	HLA-E	9606.ENSP00000252483	9606.ENSP00000365817	0	0	0	0	0.050	0	0	0.746	0.748
NEK11	NEK8	9606.ENSP00000372857	9606.ENSP00000268766	0	0	0	0.649	0	0	0	0.465	0.465
NEK11	RPGRIP1L	9606.ENSP00000372857	9606.ENSP00000493946	0	0	0	0	0.099	0	0	0.378	0.416
NEK8	NEK11	9606.ENSP00000268766	9606.ENSP00000372857	0	0	0	0.649	0	0	0	0.465	0.465
NEK8	SDCCAG8	9606.ENSP00000268766	9606.ENSP00000355499	0	0	0	0	0	0	0	0.541	0.541
NEK8	RPGRIP1L	9606.ENSP00000268766	9606.ENSP00000493946	0	0	0	0	0.064	0	0	0.637	0.646
NEK9	SDCCAG8	9606.ENSP00000238616	9606.ENSP00000355499	0	0	0	0	0.069	0.047	0	0.493	0.511
NEK9	RPGRIP1L	9606.ENSP00000238616	9606.ENSP00000493946	0	0	0	0	0.054	0.062	0	0.595	0.610
NFATC2IP	RAD52	9606.ENSP00000324792	9606.ENSP00000351284	0	0	0	0	0.056	0.308	0	0.372	0.554
NFATC2IP	PRMT1	9606.ENSP00000324792	9606.ENSP00000406162	0	0	0	0	0.061	0.092	0	0.766	0.783
NGF	FGF20	9606.ENSP00000358525	9606.ENSP00000180166	0	0	0	0	0	0	0	0.694	0.694
NGF	TIMP1	9606.ENSP00000358525	9606.ENSP00000218388	0	0	0	0	0	0	0	0.425	0.425
NGF	IL4	9606.ENSP00000358525	9606.ENSP00000231449	0	0	0	0	0	0	0	0.585	0.585
NGF	FLT3	9606.ENSP00000358525	9606.ENSP00000241453	0	0	0	0	0	0	0.650	0.206	0.710
NGF	EPO	9606.ENSP00000358525	9606.ENSP00000252723	0	0	0	0	0	0	0	0.478	0.478
NGF	CSF1R	9606.ENSP00000358525	9606.ENSP00000286301	0	0	0	0	0	0	0.650	0.261	0.730
NGF	AXL	9606.ENSP00000358525	9606.ENSP00000301178	0	0	0	0	0.107	0	0	0.492	0.526
NGF	RIT2	9606.ENSP00000358525	9606.ENSP00000321805	0	0	0	0	0	0	0.500	0.082	0.521
NGF	RTN4	9606.ENSP00000358525	9606.ENSP00000337838	0	0	0	0	0	0	0	0.465	0.465
NGF	CCL4	9606.ENSP00000358525	9606.ENSP00000482259	0	0	0	0	0	0	0	0.441	0.441
NGF	KITLG	9606.ENSP00000358525	9606.ENSP00000495951	0	0	0	0	0.072	0	0	0.599	0.612
NGF	HIF1A	9606.ENSP00000358525	9606.ENSP00000437955	0	0	0	0	0	0	0	0.637	0.637
NGF	FGFR2	9606.ENSP00000358525	9606.ENSP00000410294	0	0	0	0	0	0	0.650	0.278	0.736
NGF	SORCS2	9606.ENSP00000358525	9606.ENSP00000422185	0	0	0	0	0.066	0.854	0	0.508	0.927
NHLRC1	KIF13A	9606.ENSP00000345464	9606.ENSP00000259711	0	0	0	0	0	0	0	0.479	0.479
NHLRC1	EPM2AIP1	9606.ENSP00000345464	9606.ENSP00000406027	0	0	0	0	0.053	0.065	0	0.689	0.700
NLRC5	RTP4	9606.ENSP00000262510	9606.ENSP00000259030	0	0	0	0	0.240	0	0	0.261	0.414
NLRC5	HLA-E	9606.ENSP00000262510	9606.ENSP00000365817	0	0	0	0	0.238	0	0	0.325	0.464
NLRC5	PARP9	9606.ENSP00000262510	9606.ENSP00000353512	0	0	0	0	0.357	0	0	0.322	0.546
NLRC5	NLRP1	9606.ENSP00000262510	9606.ENSP00000460475	0	0	0	0.551	0.099	0	0	0.791	0.803
NLRP1	IL4	9606.ENSP00000460475	9606.ENSP00000231449	0	0	0	0	0	0	0	0.557	0.557
NLRP1	IL1RN	9606.ENSP00000460475	9606.ENSP00000259206	0	0	0	0	0.062	0	0	0.517	0.528
NLRP1	NLRC5	9606.ENSP00000460475	9606.ENSP00000262510	0	0	0	0.551	0.099	0	0	0.791	0.803
NLRP1	IL37	9606.ENSP00000460475	9606.ENSP00000263326	0	0	0.333	0	0.055	0	0	0.274	0.502
NLRP1	GSDMA	9606.ENSP00000460475	9606.ENSP00000301659	0	0	0	0	0	0	0	0.621	0.621
NLRP1	CARD8	9606.ENSP00000460475	9606.ENSP00000499211	0	0	0	0.840	0.101	0	0.900	0.551	0.956
NOL6	RRP36	9606.ENSP00000297990	9606.ENSP00000244496	0	0	0	0	0.118	0.095	0.800	0.442	0.899
NOL6	CREBZF	9606.ENSP00000297990	9606.ENSP00000433459	0	0	0	0	0.370	0	0	0.218	0.486
NOL6	RPUSD4	9606.ENSP00000297990	9606.ENSP00000298317	0	0	0	0	0.200	0	0	0.507	0.589
NOL6	RPS4Y2	9606.ENSP00000297990	9606.ENSP00000486252	0	0	0	0	0.066	0.767	0	0	0.773
NOL6	RPS19BP1	9606.ENSP00000297990	9606.ENSP00000333948	0	0	0	0	0.067	0.800	0	0	0.805
NRIP1	PRMT1	9606.ENSP00000327213	9606.ENSP00000406162	0	0	0	0	0	0.292	0	0.323	0.500
NRIP1	ESRRB	9606.ENSP00000327213	9606.ENSP00000370270	0	0	0	0	0	0.475	0	0.535	0.745
NRL	FIZ1	9606.ENSP00000454062	9606.ENSP00000221665	0	0	0	0	0.059	0.292	0	0.846	0.888
NRL	GRK7	9606.ENSP00000454062	9606.ENSP00000264952	0	0	0	0	0	0	0	0.480	0.480
NRL	CNGB3	9606.ENSP00000454062	9606.ENSP00000316605	0	0	0	0	0.054	0	0	0.490	0.497
NRL	EYS	9606.ENSP00000454062	9606.ENSP00000359655	0	0	0	0	0	0	0	0.727	0.727
NRP1	FGF20	9606.ENSP00000265371	9606.ENSP00000180166	0	0	0	0	0	0	0	0.822	0.822
NRP1	LAG3	9606.ENSP00000265371	9606.ENSP00000203629	0	0	0	0	0	0	0	0.416	0.416
NRP1	IL4	9606.ENSP00000265371	9606.ENSP00000231449	0	0	0	0	0	0	0	0.563	0.563
NRP1	TYROBP	9606.ENSP00000265371	9606.ENSP00000262629	0	0	0	0	0.047	0	0	0.426	0.429
NRP1	CCL4	9606.ENSP00000265371	9606.ENSP00000482259	0	0	0	0	0	0	0	0.402	0.402
NRP1	LILRA4	9606.ENSP00000265371	9606.ENSP00000291759	0	0	0	0	0	0	0	0.422	0.422
NRP1	HIF1A	9606.ENSP00000265371	9606.ENSP00000437955	0	0	0	0	0.063	0	0	0.473	0.485
NRP1	AXL	9606.ENSP00000265371	9606.ENSP00000301178	0	0	0	0	0.218	0	0	0.371	0.487
NRP1	CD86	9606.ENSP00000265371	9606.ENSP00000332049	0	0	0	0	0.042	0	0	0.505	0.505
